,Date,Tweets,Google,open,BTCopen
104,1636866000.0,368,51,5.251e-05,64642.88
105,1636869600.0,387,50,5.247e-05,64327.95
106,1636873200.0,347,53,5.265e-05,64281.63
107,1636876800.0,705,51,5.359e-05,64426.55
108,1636880400.0,612,52,5.273e-05,64486.43
109,1636884000.0,637,52,5.3e-05,64617.17
110,1636887600.0,735,51,5.304e-05,64699.9
111,1636891200.0,709,53,5.264e-05,64371.04
112,1636894800.0,568,53,5.299e-05,64097.48
113,1636898400.0,820,54,5.266e-05,63718.57
114,1636902000.0,690,56,5.28e-05,64195.73
115,1636905600.0,635,56,5.266e-05,64013.96
116,1636909200.0,521,58,5.23e-05,64167.87
117,1636912800.0,393,59,5.233e-05,64245.71
118,1636916400.0,548,58,5.277e-05,64335.58
119,1636920000.0,391,59,5.274e-05,64530.0
120,1636923600.0,462,53,5.313e-05,65509.87
121,1636927200.0,381,51,5.296e-05,65861.67
122,1636930800.0,404,51,5.253e-05,65913.4
123,1636934400.0,451,52,5.265e-05,65721.45
124,1636938000.0,378,53,5.258e-05,65788.38
125,1636941600.0,341,54,5.275e-05,65809.34
126,1636945200.0,413,51,5.281e-05,65737.06
127,1636948800.0,423,48,5.268e-05,65696.06
128,1636952400.0,453,46,5.259e-05,65623.98
129,1636956000.0,436,45,5.25e-05,65760.63
130,1636959600.0,429,46,5.29e-05,66016.41
131,1636963200.0,450,47,5.272e-05,65969.65
132,1636966800.0,631,55,5.271e-05,65747.56
133,1636970400.0,621,52,5.403e-05,65693.27
134,1636974000.0,613,51,5.336e-05,65502.26
135,1636977600.0,700,55,5.362e-05,64887.05
136,1636981200.0,869,65,5.417e-05,64333.3
137,1636984800.0,1044,69,5.529e-05,64248.69
138,1636988400.0,662,66,5.491e-05,64047.8
139,1636992000.0,576,66,5.415e-05,63812.17
140,1636995600.0,571,67,5.477e-05,64255.74
141,1636999200.0,509,63,5.482e-05,63909.05
142,1637002800.0,518,60,5.43e-05,63931.9
143,1637006400.0,553,58,5.358e-05,63967.25
144,1637010000.0,758,57,5.342e-05,63606.09
145,1637013600.0,519,57,5.221e-05,62599.93
146,1637017200.0,414,56,5.098e-05,62170.0
147,1637020800.0,413,57,5.06e-05,61578.58
148,1637024400.0,363,60,4.995e-05,60939.83
149,1637028000.0,426,56,5.086e-05,61243.16
150,1637031600.0,438,51,5.057e-05,60965.0
151,1637035200.0,402,48,5.089e-05,60871.8
152,1637038800.0,442,43,5.166e-05,60840.86
153,1637042400.0,359,42,5.131e-05,61032.99
154,1637046000.0,414,54,4.956e-05,60200.0
155,1637049600.0,406,47,4.883e-05,60184.16
156,1637053200.0,450,48,4.946e-05,60592.73
157,1637056800.0,628,48,4.814e-05,60064.53
158,1637060400.0,532,48,4.945e-05,60587.34
159,1637064000.0,621,50,5.032e-05,60952.86
160,1637067600.0,526,48,4.97e-05,60721.11
161,1637071200.0,546,51,5.006e-05,60688.76
162,1637074800.0,421,54,4.981e-05,60523.81
163,1637078400.0,401,55,4.861e-05,59952.0
164,1637082000.0,329,58,4.943e-05,60246.15
165,1637085600.0,403,58,4.839e-05,59719.14
166,1637089200.0,317,54,4.907e-05,60502.55
167,1637092800.0,280,51,4.913e-05,60607.64
168,1637096400.0,441,47,4.838e-05,60142.31
169,1637100000.0,574,61,4.856e-05,59804.44
170,1637103600.0,391,63,4.842e-05,59372.4
171,1637107200.0,391,67,4.779e-05,59402.79
172,1637110800.0,344,75,4.744e-05,59050.29
173,1637114400.0,476,72,4.756e-05,59428.15
174,1637118000.0,449,68,4.785e-05,59634.46
175,1637121600.0,292,62,4.761e-05,59623.76
176,1637125200.0,365,60,4.795e-05,59729.52
177,1637128800.0,386,57,4.835e-05,59593.02
178,1637132400.0,457,61,4.784e-05,58932.14
179,1637136000.0,616,62,4.953e-05,60529.12
180,1637139600.0,595,60,4.968e-05,60800.0
181,1637143200.0,425,59,4.947e-05,60502.36
182,1637146800.0,499,60,4.922e-05,60134.49
183,1637150400.0,562,61,4.845e-05,59646.88
184,1637154000.0,517,62,4.843e-05,59657.37
185,1637157600.0,451,65,4.874e-05,60409.28
186,1637161200.0,516,68,4.856e-05,60250.13
187,1637164800.0,464,69,4.818e-05,60482.42
188,1637168400.0,539,71,4.766e-05,60258.11
189,1637172000.0,538,71,4.838e-05,60441.74
190,1637175600.0,379,68,4.799e-05,60115.67
191,1637179200.0,432,65,4.784e-05,59993.23
192,1637182800.0,429,62,4.814e-05,60373.65
193,1637186400.0,589,61,4.854e-05,60517.15
194,1637190000.0,492,64,4.877e-05,60578.66
195,1637193600.0,411,64,4.856e-05,60669.04
196,1637197200.0,373,65,4.81e-05,59875.0
197,1637200800.0,408,66,4.779e-05,59693.43
198,1637204400.0,408,61,4.794e-05,59835.04
199,1637208000.0,437,58,4.782e-05,59827.25
200,1637211600.0,488,56,4.747e-05,59748.13
201,1637215200.0,418,60,4.704e-05,59673.44
202,1637218800.0,373,58,4.642e-05,59335.92
203,1637222400.0,385,59,4.677e-05,59803.19
204,1637226000.0,500,62,4.592e-05,59199.03
205,1637229600.0,482,67,4.548e-05,59147.24
206,1637233200.0,445,69,4.505e-05,59211.89
207,1637236800.0,661,82,4.425e-05,58873.95
208,1637240400.0,636,82,4.291e-05,58114.3
209,1637244000.0,801,88,4.227e-05,57288.23
210,1637247600.0,776,77,4.279e-05,57572.83
211,1637251200.0,605,76,4.398e-05,58029.4
212,1637254800.0,529,74,4.387e-05,57941.46
213,1637258400.0,390,76,4.371e-05,57992.05
214,1637262000.0,284,78,4.277e-05,57587.84
215,1637265600.0,278,74,4.165e-05,56600.34
216,1637269200.0,353,67,4.257e-05,56917.66
217,1637272800.0,318,66,4.364e-05,57517.06
218,1637276400.0,292,63,4.285e-05,56703.0
219,1637280000.0,372,67,4.221e-05,56100.18
220,1637283600.0,433,67,4.247e-05,55909.85
221,1637287200.0,293,68,4.302e-05,56283.46
222,1637290800.0,265,62,4.324e-05,56449.45
223,1637294400.0,272,57,4.323e-05,56311.02
224,1637298000.0,360,55,4.316e-05,56044.58
225,1637301600.0,286,53,4.425e-05,57061.16
226,1637305200.0,250,51,4.407e-05,57054.5
227,1637308800.0,424,53,4.39e-05,56937.94
228,1637312400.0,639,60,4.414e-05,57052.05
229,1637316000.0,711,65,4.66e-05,56917.73
230,1637319600.0,575,66,4.67e-05,57668.67
231,1637323200.0,1391,100,4.918e-05,58020.0
232,1637326800.0,734,84,5.198e-05,57979.63
233,1637330400.0,721,81,5.029e-05,58242.78
234,1637334000.0,637,74,4.87e-05,58067.31
235,1637337600.0,539,73,4.88e-05,57952.03
236,1637341200.0,512,75,4.9e-05,58115.14
237,1637344800.0,405,74,4.89e-05,57850.59
238,1637348400.0,412,71,4.85e-05,57850.24
239,1637352000.0,318,68,4.86e-05,57866.95
240,1637355600.0,470,70,4.85e-05,58128.55
241,1637359200.0,362,66,4.95e-05,58313.74
242,1637362800.0,319,62,4.869e-05,58851.89
243,1637366400.0,283,62,4.839e-05,58856.09
244,1637370000.0,231,67,4.801e-05,58591.79
245,1637373600.0,237,68,4.81e-05,58571.24
246,1637377200.0,475,69,4.87e-05,58474.16
247,1637380800.0,424,68,4.929e-05,58719.29
248,1637384400.0,349,61,4.87e-05,58460.1
249,1637388000.0,339,60,4.85e-05,58549.69
250,1637391600.0,322,59,4.86e-05,58539.57
251,1637395200.0,661,58,4.91e-05,58549.29
252,1637398800.0,527,58,4.87e-05,58677.06
253,1637402400.0,592,58,4.9e-05,58620.77
254,1637406000.0,539,60,4.85e-05,58536.33
255,1637409600.0,564,60,4.66e-05,58435.89
256,1637413200.0,631,56,4.63e-05,57663.13
257,1637416800.0,617,57,4.64e-05,57850.47
258,1637420400.0,556,60,4.65e-05,57983.0
259,1637424000.0,426,61,4.749e-05,59490.18
260,1637427600.0,469,62,4.709e-05,59501.95
261,1637431200.0,386,63,4.71e-05,59452.85
262,1637434800.0,518,63,4.709e-05,59646.68
263,1637438400.0,394,61,4.72e-05,59754.36
264,1637442000.0,349,57,4.76e-05,59768.54
265,1637445600.0,436,55,4.71e-05,59395.42
266,1637449200.0,371,55,4.689e-05,59375.11
267,1637452800.0,306,58,4.65e-05,59104.71
268,1637456400.0,359,60,4.57e-05,58744.46
269,1637460000.0,345,58,4.619e-05,58647.14
270,1637463600.0,348,59,4.64e-05,59086.43
271,1637467200.0,362,61,4.63e-05,59253.79
272,1637470800.0,406,56,4.611e-05,59037.18
273,1637474400.0,418,53,4.6e-05,58792.03
274,1637478000.0,455,54,4.6e-05,58958.02
275,1637481600.0,484,53,4.57e-05,58861.58
276,1637485200.0,494,53,4.58e-05,58745.44
277,1637488800.0,493,53,4.58e-05,59103.02
278,1637492400.0,712,55,4.55e-05,58877.26
279,1637496000.0,901,59,4.53e-05,58970.71
280,1637499600.0,692,58,4.57e-05,59284.01
281,1637503200.0,575,63,4.599e-05,59891.68
282,1637506800.0,572,64,4.539e-05,59515.0
283,1637510400.0,545,68,4.52e-05,59514.42
284,1637514000.0,589,73,4.45e-05,59367.08
285,1637517600.0,488,66,4.46e-05,59667.33
286,1637521200.0,463,67,4.461e-05,59548.23
287,1637524800.0,582,67,4.43e-05,59145.9
288,1637528400.0,422,59,4.401e-05,58678.47
289,1637532000.0,366,57,4.39e-05,58171.53
290,1637535600.0,352,57,4.36e-05,58108.35
291,1637539200.0,373,67,4.379e-05,57747.67
292,1637542800.0,365,65,4.37e-05,57442.03
293,1637546400.0,333,62,4.359e-05,57124.59
294,1637550000.0,397,59,4.34e-05,57502.68
295,1637553600.0,450,53,4.389e-05,57343.84
296,1637557200.0,461,52,4.46e-05,57311.69
297,1637560800.0,440,49,4.47e-05,57413.12
298,1637564400.0,477,48,4.48e-05,57204.97
299,1637568000.0,489,50,4.499e-05,57386.29
300,1637571600.0,621,51,4.45e-05,57222.72
301,1637575200.0,560,51,4.44e-05,57229.99
302,1637578800.0,594,57,4.5e-05,58921.08
303,1637582400.0,567,55,4.529e-05,58305.69
304,1637586000.0,466,54,4.471e-05,58254.37
305,1637589600.0,436,57,4.45e-05,57785.31
306,1637593200.0,683,58,4.399e-05,57441.03
307,1637596800.0,632,61,4.351e-05,56488.54
308,1637600400.0,708,62,4.3e-05,55979.76
309,1637604000.0,534,63,4.3e-05,55923.08
310,1637607600.0,442,60,4.34e-05,56287.98
311,1637611200.0,410,56,4.379e-05,56753.09
312,1637614800.0,365,54,4.32e-05,56294.11
313,1637618400.0,346,53,4.339e-05,56619.26
314,1637622000.0,376,52,4.34e-05,56906.78
315,1637625600.0,411,56,4.38e-05,56939.25
316,1637629200.0,352,56,4.41e-05,56975.48
317,1637632800.0,358,57,4.41e-05,56818.39
318,1637636400.0,445,53,4.37e-05,56568.55
319,1637640000.0,457,52,4.329e-05,56401.65
320,1637643600.0,427,51,4.29e-05,56055.79
321,1637647200.0,428,51,4.259e-05,56272.85
322,1637650800.0,519,53,4.279e-05,56639.27
323,1637654400.0,425,53,4.28e-05,56369.99
324,1637658000.0,514,58,4.22e-05,56137.49
325,1637661600.0,461,54,4.21e-05,56293.88
326,1637665200.0,499,53,4.23e-05,56803.28
327,1637668800.0,356,57,4.27e-05,57697.73
328,1637672400.0,457,65,4.239e-05,56878.09
329,1637676000.0,508,76,4.229e-05,57468.63
330,1637679600.0,606,71,4.16e-05,57260.89
331,1637683200.0,507,71,4.129e-05,57457.9
332,1637686800.0,522,67,4.19e-05,57780.72
333,1637690400.0,385,67,4.151e-05,57860.75
334,1637694000.0,409,67,4.16e-05,57693.85
335,1637697600.0,386,65,4.151e-05,57597.19
336,1637701200.0,299,66,4.199e-05,57579.99
337,1637704800.0,252,39,4.211e-05,57529.53
338,1637708400.0,360,44,4.12e-05,57066.5
339,1637712000.0,353,47,4.03e-05,56256.91
340,1637715600.0,329,46,4.06e-05,56435.12
341,1637719200.0,337,46,4.059e-05,56592.77
342,1637722800.0,396,55,4.02e-05,56620.08
343,1637726400.0,342,48,3.959e-05,56634.04
344,1637730000.0,390,42,3.931e-05,56534.04
345,1637733600.0,362,40,3.95e-05,56897.97
346,1637737200.0,366,46,3.89e-05,56819.32
347,1637740800.0,364,42,3.861e-05,56472.84
348,1637744400.0,306,42,4.02e-05,56653.35
349,1637748000.0,383,39,3.929e-05,56473.75
350,1637751600.0,481,47,3.88e-05,56065.58
351,1637755200.0,395,44,3.79e-05,56156.7
352,1637758800.0,479,48,3.85e-05,56758.0
353,1637762400.0,646,57,3.71e-05,56631.32
354,1637766000.0,533,51,3.66e-05,56529.0
355,1637769600.0,543,49,3.7e-05,56804.69
356,1637773200.0,534,44,3.779e-05,56861.12
357,1637776800.0,545,47,3.83e-05,57428.47
358,1637780400.0,455,44,3.86e-05,57343.31
359,1637784000.0,263,41,3.791e-05,57017.48
360,1637787600.0,360,37,3.79e-05,57185.06
361,1637791200.0,441,36,4.131e-05,58058.41
362,1637794800.0,457,36,3.99e-05,57780.31
363,1637798400.0,511,43,4.219e-05,57755.92
364,1637802000.0,379,42,4.21e-05,57778.4
365,1637805600.0,391,40,4.101e-05,57285.2
366,1637809200.0,279,38,4.01e-05,57170.67
367,1637812800.0,435,35,3.961e-05,57305.5
368,1637816400.0,406,33,4e-05,57701.08
369,1637820000.0,364,33,3.891e-05,57629.0
370,1637823600.0,304,31,3.92e-05,57785.61
371,1637827200.0,362,32,3.91e-05,58056.23
372,1637830800.0,406,33,3.91e-05,58078.22
373,1637834400.0,560,35,4.1e-05,58727.67
374,1637838000.0,709,35,4.02e-05,58606.82
375,1637841600.0,811,36,4.089e-05,58801.94
376,1637845200.0,1025,48,4.03e-05,59130.84
377,1637848800.0,1303,73,4.31e-05,59053.37
378,1637852400.0,887,57,4.41e-05,59219.54
379,1637856000.0,821,51,4.42e-05,59157.57
380,1637859600.0,582,49,4.31e-05,58915.91
381,1637863200.0,445,47,4.33e-05,58917.7
382,1637866800.0,486,44,4.229e-05,58863.09
383,1637870400.0,335,42,4.26e-05,58945.17
384,1637874000.0,348,38,4.279e-05,58990.14
385,1637877600.0,288,35,4.13e-05,58760.52
386,1637881200.0,354,37,4.12e-05,58656.21
387,1637884800.0,372,36,4.09e-05,58258.28
388,1637888400.0,270,38,4.05e-05,57958.77
389,1637892000.0,310,38,4.169e-05,57839.13
390,1637895600.0,265,35,4.14e-05,57883.95
391,1637899200.0,230,33,4.14e-05,57623.69
392,1637902800.0,297,34,4.019e-05,56997.67
393,1637906400.0,264,31,3.82e-05,55251.91
394,1637910000.0,231,31,3.86e-05,54917.08
395,1637913600.0,269,31,3.809e-05,54412.14
396,1637917200.0,285,32,3.729e-05,53721.15
397,1637920800.0,344,33,3.85e-05,54333.34
398,1637924400.0,470,33,3.88e-05,54621.6
399,1637928000.0,686,34,3.879e-05,54686.01
400,1637931600.0,630,35,3.819e-05,54385.46
401,1637935200.0,560,36,3.82e-05,54309.47
402,1637938800.0,714,38,3.86e-05,54261.75
403,1637942400.0,476,38,3.83e-05,54098.57
404,1637946000.0,832,42,3.86e-05,54361.28
405,1637949600.0,1342,42,4.009e-05,54558.91
406,1637953200.0,1055,40,3.959e-05,54003.16
407,1637956800.0,495,38,3.891e-05,54099.6
408,1637960400.0,394,35,3.879e-05,53789.35
409,1637964000.0,303,34,3.88e-05,54103.3
410,1637967600.0,387,33,3.88e-05,54186.24
411,1637971200.0,333,34,3.92e-05,54413.04
412,1637974800.0,350,34,4.021e-05,54398.54
413,1637978400.0,322,34,3.99e-05,54538.59
414,1637982000.0,380,33,3.909e-05,54303.02
415,1637985600.0,312,32,3.86e-05,54284.25
416,1637989200.0,465,31,3.9e-05,54438.39
417,1637992800.0,403,30,3.949e-05,55109.67
418,1637996400.0,362,28,3.9e-05,54662.75
419,1638000000.0,422,29,3.94e-05,54770.58
420,1638003600.0,410,31,3.93e-05,54668.31
421,1638007200.0,541,32,3.94e-05,54755.72
422,1638010800.0,583,32,3.95e-05,55042.0
423,1638014400.0,527,33,3.92e-05,54755.23
424,1638018000.0,611,39,3.93e-05,54943.79
425,1638021600.0,583,37,4e-05,54962.97
426,1638025200.0,571,38,4.049e-05,54962.34
427,1638028800.0,451,37,4.021e-05,55030.06
428,1638032400.0,482,38,3.95e-05,54980.65
429,1638036000.0,334,37,3.889e-05,54336.22
430,1638039600.0,361,35,3.909e-05,54637.27
431,1638043200.0,350,35,3.92e-05,54883.54
432,1638046800.0,274,33,3.93e-05,54774.66
433,1638050400.0,331,32,3.87e-05,54753.48
434,1638054000.0,331,33,3.74e-05,54264.84
435,1638057600.0,277,34,3.759e-05,54411.1
436,1638061200.0,242,33,3.769e-05,54142.27
437,1638064800.0,291,32,3.75e-05,54011.9
438,1638068400.0,408,30,3.8e-05,54427.56
439,1638072000.0,361,30,3.83e-05,54552.43
440,1638075600.0,358,29,3.839e-05,54559.34
441,1638079200.0,303,28,3.82e-05,54442.09
442,1638082800.0,380,27,3.83e-05,54380.18
443,1638086400.0,484,27,3.84e-05,54777.4
444,1638090000.0,492,28,3.83e-05,54517.98
445,1638093600.0,457,29,3.82e-05,54375.0
446,1638097200.0,564,29,3.8e-05,54318.12
447,1638100800.0,566,31,3.809e-05,54394.23
448,1638104400.0,628,30,3.839e-05,54331.94
449,1638108000.0,657,33,3.79e-05,54223.28
450,1638111600.0,560,34,3.739e-05,53944.42
451,1638115200.0,441,35,3.73e-05,54189.09
452,1638118800.0,404,34,3.779e-05,54671.06
453,1638122400.0,514,37,3.8e-05,54983.55
454,1638126000.0,873,36,3.869e-05,56342.79
455,1638129600.0,529,34,3.811e-05,56120.81
456,1638133200.0,532,33,3.91e-05,57338.55
457,1638136800.0,460,31,3.97e-05,57816.57
458,1638140400.0,415,31,3.949e-05,57700.0
459,1638144000.0,444,33,3.919e-05,57366.22
460,1638147600.0,385,34,3.909e-05,57407.13
461,1638151200.0,298,34,3.94e-05,57320.54
462,1638154800.0,364,31,3.929e-05,57405.69
463,1638158400.0,370,29,3.92e-05,57503.24
464,1638162000.0,377,27,3.94e-05,57580.61
465,1638165600.0,344,28,3.93e-05,57310.78
466,1638169200.0,299,27,3.88e-05,56921.07
467,1638172800.0,429,29,3.91e-05,57256.91
468,1638176400.0,575,30,3.88e-05,56953.34
469,1638180000.0,445,29,3.86e-05,56959.12
470,1638183600.0,593,29,3.929e-05,57348.31
471,1638187200.0,598,30,3.919e-05,57083.54
472,1638190800.0,1168,34,3.91e-05,57162.52
473,1638194400.0,1874,52,4.059e-05,57505.21
474,1638198000.0,912,51,4.139e-05,58685.0
475,1638201600.0,924,73,4.239e-05,58725.38
476,1638205200.0,747,59,4.28e-05,57920.95
477,1638208800.0,913,54,4.22e-05,58074.05
478,1638212400.0,795,55,4.259e-05,58298.81
479,1638216000.0,663,57,4.37e-05,58128.45
480,1638219600.0,642,53,4.53e-05,57845.12
481,1638223200.0,534,47,4.439e-05,57776.01
482,1638226800.0,617,49,4.39e-05,57341.36
483,1638230400.0,1315,84,4.599e-05,57414.42
484,1638234000.0,1113,95,4.85e-05,57157.47
485,1638237600.0,859,99,5.039e-05,57265.6
486,1638241200.0,650,78,4.889e-05,56300.62
487,1638244800.0,739,68,4.879e-05,56580.1
488,1638248400.0,702,67,4.78e-05,56541.76
489,1638252000.0,591,65,4.88e-05,56815.0
490,1638255600.0,824,75,4.88e-05,56790.31
491,1638259200.0,1302,100,5.15e-05,57204.09
492,1638262800.0,1416,95,5.38e-05,57676.3
493,1638266400.0,1310,84,5.23e-05,57871.68
494,1638270000.0,1403,83,5.27e-05,58385.63
495,1638273600.0,1026,82,5.15e-05,58477.76
496,1638277200.0,1213,70,4.91e-05,57275.0
497,1638280800.0,801,69,4.651e-05,56779.65
498,1638284400.0,1014,64,4.739e-05,57450.55
499,1638288000.0,873,64,4.8e-05,58349.19
500,1638291600.0,643,66,4.71e-05,57684.99
501,1638295200.0,639,61,4.83e-05,57463.28
502,1638298800.0,610,58,4.8e-05,57136.0
503,1638302400.0,551,53,4.84e-05,57370.25
504,1638306000.0,465,48,4.74e-05,56974.12
505,1638309600.0,474,89,4.819e-05,57608.07
506,1638313200.0,379,88,4.809e-05,57060.85
507,1638316800.0,481,92,4.8e-05,57312.91
508,1638320400.0,415,99,4.661e-05,57426.04
509,1638324000.0,365,97,4.609e-05,57147.25
510,1638327600.0,434,91,4.5e-05,56839.12
511,1638331200.0,401,83,4.579e-05,56982.92
512,1638334800.0,493,77,4.58e-05,57180.0
513,1638338400.0,387,75,4.49e-05,56916.98
514,1638342000.0,453,74,4.529e-05,57130.53
515,1638345600.0,439,74,4.52e-05,57017.89
516,1638349200.0,450,74,4.56e-05,57200.5
517,1638352800.0,715,71,4.66e-05,57162.08
518,1638356400.0,927,71,4.58e-05,57710.12
519,1638360000.0,723,74,4.639e-05,58630.05
520,1638363600.0,710,76,4.709e-05,58681.57
521,1638367200.0,553,79,4.669e-05,58509.33
522,1638370800.0,518,78,4.59e-05,58058.84
523,1638374400.0,765,78,4.57e-05,57516.92
524,1638378000.0,459,79,4.55e-05,57484.91
525,1638381600.0,450,83,4.45e-05,56772.24
526,1638385200.0,369,75,4.42e-05,57045.41
527,1638388800.0,599,71,4.4e-05,57101.45
528,1638392400.0,546,68,4.42e-05,57251.59
529,1638396000.0,361,64,4.26e-05,57071.02
530,1638399600.0,312,67,4.309e-05,57272.28
531,1638403200.0,339,70,4.26e-05,56989.77
532,1638406800.0,333,72,4.2e-05,56351.3
533,1638410400.0,373,69,4.259e-05,56565.7
534,1638414000.0,334,66,4.291e-05,56983.39
535,1638417600.0,277,61,4.29e-05,56707.98
536,1638421200.0,325,59,4.28e-05,56847.92
537,1638424800.0,310,58,4.319e-05,57018.67
538,1638428400.0,325,58,4.3e-05,56740.22
539,1638432000.0,418,59,4.26e-05,56592.18
540,1638435600.0,341,62,4.23e-05,56366.36
541,1638439200.0,476,58,4.23e-05,56592.11
542,1638442800.0,492,59,4.26e-05,56512.74
543,1638446400.0,466,61,4.32e-05,57132.82
544,1638450000.0,451,63,4.28e-05,56547.29
545,1638453600.0,342,64,4.24e-05,56460.03
546,1638457200.0,378,66,4.26e-05,56622.62
547,1638460800.0,315,66,4.25e-05,56742.43
548,1638464400.0,432,67,4.229e-05,56651.52
549,1638468000.0,471,67,4.25e-05,57042.73
550,1638471600.0,393,64,4.24e-05,56910.61
551,1638475200.0,371,61,4.27e-05,56894.38
552,1638478800.0,312,56,4.229e-05,56547.96
553,1638482400.0,348,57,4.201e-05,56573.74
554,1638486000.0,296,58,4.221e-05,56533.09
555,1638489600.0,313,62,4.15e-05,56289.32
556,1638493200.0,279,63,4.111e-05,56385.74
